word,gt_end_s,audio_time_at_commit_s,model_processing_ms,total_output_time_s,latency_ms
god,3.14,3.195,18.36131513118744,3.2133613151311873,73.36131513118715
no,3.54,3.5145,17.905422020703554,3.5324054220207035,-7.594577979296524
and,4.08,4.1535,18.534617964178324,4.1720346179641785,92.03461796417844
is,4.39,4.473,18.026427133008838,4.491026427133009,101.02642713300902
the,4.53,4.63275,18.082714173942804,4.6508327141739425,120.83271417394226
yours,5.45,5.4315,19.0155238378793,5.450515523837879,0.5155238378788951
he,0.43,0.639,24.123256094753742,0.6631232560947538,233.12325609475377
hung,0.74,0.79875,25.96195600926876,0.8247119560092687,84.71195600926873
fire,1.11,1.43775,22.992415819317102,1.4607424158193172,350.7424158193171
again,1.55,1.5975,18.689517863094807,1.6161895178630947,66.18951786309468
a,2.04,2.39625,20.02740395255387,2.416277403952554,376.27740395255404
she,0.31,0.47925,23.833483923226595,0.5030834839232265,193.08348392322654
has,0.5,0.79875,26.937211165204644,0.8256872111652046,325.6872111652046
been,0.69,0.79875,26.937211165204644,0.8256872111652046,135.68721116520464
dead,0.96,1.11825,23.93825608305633,1.1421882560830563,182.18825608305633
these,1.13,1.43775,22.040867945179343,1.4597908679451794,329.7908679451795
twenty,1.62,1.75725,18.15548399463296,1.775405483994633,155.40548399463285
years,2.13,1.917,19.04884004034102,1.936048840040341,-193.95115995965884
she,0.36,0.639,25.163616985082626,0.6641636169850826,304.1636169850826
sent,0.65,0.79875,24.432518053799868,0.8231825180537998,173.1825180537998
me,0.73,0.9585,24.183928966522217,0.9826839289665222,252.68392896652225
the,0.84,1.11825,24.38460406847298,1.142634604068473,302.634604068473
pages,1.21,1.43775,20.802220795303583,1.4585522207953037,248.5522207953037
in,1.31,1.5975,19.24996403977275,1.6167499640397727,306.74996403977264
question,1.66,1.5975,19.24996403977275,1.6167499640397727,-43.25003596022725
before,2.01,2.07675,18.136851955205202,2.0948868519552053,84.88685195520551
she,2.12,2.2365,18.213931005448103,2.254713931005448,134.71393100544793
died,2.59,2.556,19.25214403308928,2.5752521440330893,-14.747855966910528
she,0.42,0.47925,25.097825098782778,0.5043478250987827,84.34782509878275
was,0.58,0.9585,27.627908857539296,0.9861279088575393,406.12790885753935
the,0.69,0.9585,27.627908857539296,0.9861279088575393,296.12790885753935
most,1.0,0.9585,27.627908857539296,0.9861279088575393,-13.872091142460686
agreeable,1.57,1.5975,20.84874687716365,1.6183487468771636,48.34874687716351
woman,1.91,1.917,18.761727027595043,1.935761727027595,25.76172702759516
i've,2.1,2.2365,22.71449100226164,2.2592144910022616,159.21449100226147
ever,2.35,2.39625,18.994550919160247,2.4152445509191605,65.24455091916037
known,2.74,2.8755,17.982587916776538,2.8934825879167767,153.48258791677648
in,2.82,3.03525,17.948796041309834,3.05319879604131,233.19879604131
her,3.0,3.195,18.16686405800283,3.2131668640580027,213.16686405800266
position,3.53,3.35475,19.0370948985219,3.373787094898522,-156.2129051014778
she,3.96,4.1535,18.10970692895353,4.171609706928954,211.60970692895376
would,4.1,4.31325,19.060604041442275,4.332310604041442,232.31060404144267
have,4.19,4.31325,19.060604041442275,4.332310604041442,142.3106040414419
been,4.34,4.473,19.097451819106936,4.492097451819107,152.09745181910694
worthy,4.68,4.95225,19.302478060126305,4.971552478060127,291.5524780601269
of,4.8,4.95225,19.302478060126305,4.971552478060127,171.55247806012676
any,5.06,5.27175,18.268614076077938,5.290018614076078,230.01861407607828
simply,0.84,0.9585,25.286525953561068,0.9837865259535611,143.78652595356112
that,1.04,1.278,25.313609978184104,1.3033136099781841,263.3136099781841
she,1.16,1.278,25.313609978184104,1.3033136099781841,143.31360997818422
said,1.55,1.5975,18.853750079870224,1.6163537500798701,66.3537500798701
so,1.9,1.917,17.874652985483408,1.9348746529854834,34.874652985483536
but,2.12,2.2365,18.338485155254602,2.2548384851552545,134.83848515525443
that,2.25,2.39625,17.968642991036177,2.4142186429910364,164.2186429910364
i,2.32,2.556,17.891428899019957,2.57389142889902,253.89142889902016
knew,2.57,2.71575,19.02375789359212,2.734773757893592,164.77375789359218
she,2.73,2.8755,18.97811098024249,2.8944781109802427,164.47811098024266
i,3.41,3.67425,19.062551204115152,3.693312551204115,283.3125512041148
sure,4.0,3.99375,18.100355053320527,4.011850355053321,11.850355053320882
i,4.2,4.31325,18.311339896172285,4.331561339896172,131.56133989617214
could,4.4,4.63275,18.11354700475931,4.650863547004759,250.86354700475866
see,4.7,4.63275,18.11354700475931,4.650863547004759,-49.136452995241164
easily,0.68,0.79875,25.474335066974163,0.8242243350669741,144.22433506697408
judge,0.96,1.278,23.870066972449422,1.3018700669724494,341.8700669724495
why,1.2,1.43775,20.899920957162976,1.458649920957163,258.6499209571631
when,1.33,1.5975,18.86000600643456,1.6163600060064345,286.3600060064344
you,1.4,1.5975,18.86000600643456,1.6163600060064345,216.36000600643456
hear,1.82,1.75725,18.913055071607232,1.7761630550716072,-43.83694492839285
because,2.2,2.2365,18.81811092607677,2.2553181109260767,55.31811092607653
the,2.32,2.556,17.848642077296972,2.573848642077297,253.84864207729717
thing,2.53,2.71575,17.738215858116746,2.7334882158581166,203.48821585811683
had,2.66,2.8755,19.822801928967237,2.8953228019289674,235.32280192896727
been,2.82,2.8755,19.822801928967237,2.8953228019289674,75.32280192896756
such,3.03,3.195,17.98297604545951,3.2129829760454593,182.98297604545954
a,3.09,3.35475,18.86381604708731,3.3736138160470874,283.6138160470876
scare,3.64,3.67425,19.891758915036917,3.6941417589150367,54.14175891503659
he,4.17,4.473,18.346329918131232,4.491346329918131,321.3463299181312
continued,4.68,4.7925,17.96571514569223,4.810465715145693,130.46571514569294
to,4.79,4.95225,17.973572947084904,4.970223572947085,180.22357294708513
fix,5.1,5.27175,20.595801062881947,5.292345801062882,192.34580106288223
me,5.39,5.4315,17.860125051811337,5.449360125051811,59.36012505181143
you,0.71,0.9585,24.052527034655213,0.9825525270346552,272.55252703465527
are,1.28,1.278,23.913986049592495,1.3019139860495925,21.913986049592495
acute,1.92,2.07675,17.921283841133118,2.094671283841133,174.6712838411333
he,0.38,0.639,23.61214393749833,0.6626121439374983,282.61214393749833
quitted,0.71,0.9585,25.300422916188836,0.9838004229161889,273.8004229161889
the,0.8,0.9585,25.300422916188836,0.9838004229161889,183.8004229161888
fire,1.17,1.43775,21.883277921006083,1.4596332779210062,289.63327792100625
and,1.27,1.5975,20.966754062101245,1.6184667540621012,348.46675406210113
dropped,1.56,1.75725,19.188412930816412,1.7764384129308164,216.43841293081633
back,1.87,1.917,17.676831921562552,1.9346768319215626,64.67683192156248
into,2.03,2.2365,18.858168041333556,2.2553581680413335,225.35816804133367
his,2.17,2.2365,18.858168041333556,2.2553581680413335,85.35816804133356
chair,2.64,2.556,18.839291064068675,2.5748392910640687,-65.1607089359314
probably,0.6,0.79875,17.976196948438883,0.8167261969484388,216.72619694843885
not,0.85,0.9585,17.90618896484375,0.9764061889648438,126.40618896484379
till,0.98,1.278,17.802575137466192,1.2958025751374662,315.80257513746625
the,1.1,1.43775,18.860515905544162,1.4566105159055442,356.61051590554416
second,1.44,1.43775,18.860515905544162,1.4566105159055442,16.610515905544297
post,1.95,1.917,18.73109000734985,1.9357310900073499,-14.26890999265007
it,0.23,0.47925,25.116737000644207,0.5043667370006442,274.3667370006442
was,0.39,0.47925,25.116737000644207,0.5043667370006442,114.36673700064415
almost,0.72,0.79875,25.282555958256125,0.8240325559582561,104.03255595825611
the,0.8,1.11825,23.851647973060608,1.1421016479730606,342.10164797306055
tone,1.05,1.278,26.75127820111811,1.3047512782011181,254.75127820111808
of,1.11,1.278,26.75127820111811,1.3047512782011181,194.75127820111803
hope,1.48,1.43775,21.449314896017313,1.4591993148960174,-20.800685103982588
will,2.25,2.556,17.864881781861186,2.5738648817818612,323.86488178186124
stay,2.68,2.695,18.883666023612022,2.713883666023612,33.8836660236117
cried,0.5,0.639,25.09760996326804,0.664097609963268,164.09760996326804
the,0.59,0.79875,23.961297934874892,0.8227112979348749,232.7112979348749
departure,1.88,1.917,18.766259076073766,1.9357662590760738,55.76625907607391
had,2.02,2.2365,19.880965119227767,2.2563809651192277,236.38096511922768
been,2.18,2.2365,19.880965119227767,2.2563809651192277,76.38096511922754
fixed,2.68,2.556,20.8760779350996,2.5768760779350997,-103.12392206490051
missus,0.41,0.47925,25.138838915154338,0.5043888389151543,94.38883891515431
griffin,0.76,0.9585,23.817638866603374,0.9823176388666034,222.31763886660337
however,1.21,1.278,23.841913091018796,1.3018419130910188,91.84191309101885
expressed,1.68,1.75725,18.804407911375165,1.7760544079113751,96.05440791137521
the,1.77,2.07675,17.713400069624186,2.0944634000696243,324.46340006962424
need,2.07,2.2365,22.311608074232936,2.258811608074233,188.81160807423302
for,2.2,2.39625,19.520165165886283,2.4157701651658865,215.7701651658863
a,2.25,2.556,21.019202191382647,2.5770192021913827,327.0192021913827
little,2.43,2.556,21.019202191382647,2.5770192021913827,147.01920219138253
more,2.65,2.71575,19.239066867157817,2.7349890668671577,84.98906686715779
light,3.09,3.195,19.1063960082829,3.2141063960082827,124.10639600828289
who,0.82,1.11825,23.75658880919218,1.1420065888091921,322.0065888091922
was,1.13,1.278,23.85121094994247,1.3018512109499425,171.8512109499426
it,1.3,1.43775,23.827689001336694,1.4615776890013368,161.57768900133672
she,1.47,1.75725,18.973373109474778,1.7762233731094748,306.2233731094748
was,1.67,1.75725,18.973373109474778,1.7762233731094748,106.22337310947484
in,1.78,2.07675,17.9615281522274,2.0947115281522275,314.71152815222746
love,2.12,2.2365,18.019563052803278,2.254519563052803,134.5195630528031
with,2.49,2.556,17.962648067623377,2.5739626480676234,83.9626480676232
the,2.83,3.195,18.073675921186805,3.2130736759211866,383.0736759211866
story,3.28,3.5145,18.97941087372601,3.533479410873726,253.47941087372615
will,3.45,3.67425,18.17414816468954,3.6924241481646893,242.42414816468914
tell,3.98,3.834,17.97980791889131,3.8519798079188914,-128.0201920811086
i,4.2,4.31325,18.02842691540718,4.331278426915407,131.27842691540704
took,4.4,4.473,18.116771010681987,4.491116771010682,91.1167710106815
upon,4.63,4.7925,19.15040099993348,4.811650400999934,181.65040099993402
myself,5.02,5.112,18.012580927461386,5.1300125809274615,110.01258092746191
to,5.16,5.4315,18.04288011044264,5.449542880110442,289.5428801104423
reply,5.74,5.59125,20.050026942044497,5.611300026942044,-128.6999730579561
oh,6.28,6.39,17.968535888940096,6.40796853588894,127.96853588893953
i,6.53,6.54975,17.94249308295548,6.567692493082956,37.692493082955636
can't,6.99,7.029,20.159234991297126,7.049159234991297,59.15923499129683
wait,7.2,7.3485,18.065797863528132,7.366565797863528,166.56579786352754
for,7.28,7.50825,18.00138596445322,7.5262513859644535,246.25138596445328
the,7.37,7.668,17.920208862051368,7.6859202088620515,315.9202088620514
story,7.92,7.82775,19.31539596989751,7.8470653959698975,-72.93460403010243
the,8.19,8.46675,18.05999898351729,8.484809998983517,294.8099989835171
story,8.72,8.78625,19.263006979599595,8.8055130069796,85.51300697959974
won't,9.31,9.2655,21.20552002452314,9.286705520024523,-23.294479975477955
tell,9.92,9.9045,18.276876071467996,9.922776876071469,2.7768760714685925
said,10.2,10.224,18.984985072165728,10.242984985072166,42.98498507216664
douglas,10.71,10.863,18.10046099126339,10.881100460991263,171.10046099126208
not,11.22,11.34225,18.06912897154689,11.360319128971547,140.3191289715462
in,11.4,11.66175,18.016160000115633,11.679766160000115,279.7661600001149
any,11.64,11.8215,18.229625886306167,11.839729625886307,199.72962588630594
literal,12.18,12.30075,18.089720979332924,12.318839720979334,138.83972097933395
vulgar,12.67,12.93975,17.971479101106524,12.957721479101107,287.7214791011067
way,13.08,13.0995,17.879144055768847,13.11737914405577,37.379144055769586
the,13.64,13.89825,19.043833017349243,13.91729383301735,277.2938330173496
pity,13.89,14.058,18.930878024548292,14.076930878024548,186.93087802454755
then,14.24,14.21775,18.066616030409932,14.23581661603041,-4.183383969589727
won't,0.69,0.9585,18.846811959519982,0.97734681195952,287.34681195952004
you,1.02,1.11825,17.88407890126109,1.136134078901261,116.13407890126103
tell,1.31,1.43775,18.036568071693182,1.4557865680716933,145.7865680716932
douglas,1.88,2.0,17.964445985853672,2.0179644459858537,137.96444598585379
well,0.74,0.79875,23.813450010493398,0.8225634500104934,82.56345001049337
if,1.31,1.5975,20.87299316190183,1.6183729931619018,308.3729931619017
i,1.49,1.5975,20.87299316190183,1.6183729931619018,128.37299316190177
don't,1.68,1.917,18.954638857394457,1.9359546388573945,255.95463885739457
know,1.86,2.07675,18.933181883767247,2.0956831818837673,235.68318188376725
who,2.01,2.07675,18.933181883767247,2.0956831818837673,85.68318188376756
she,2.28,2.39625,18.50808714516461,2.414758087145165,134.758087145165
was,2.43,2.8755,20.46420518308878,2.895964205183089,465.9642051830888
in,2.51,2.8755,20.46420518308878,2.895964205183089,385.9642051830892
love,2.71,2.8755,20.46420518308878,2.895964205183089,185.96420518308898
with,2.96,3.03525,18.67782394401729,3.0539278239440173,93.92782394401733
i,3.66,3.834,18.63512396812439,3.8526351239681245,192.63512396812433
know,3.89,3.99375,18.7492030672729,4.012499203067273,122.49920306727313
who,4.06,4.1535,18.536664079874754,4.172036664079875,112.03666407987534
he,4.37,4.473,19.024329958483577,4.492024329958483,122.02432995848334
was,4.82,4.7925,18.604138866066933,4.811104138866067,-8.895861133932925
let,0.48,0.79875,26.239402126520872,0.8249894021265208,344.9894021265209
me,0.61,0.79875,26.239402126520872,0.8249894021265208,214.98940212652084
say,0.84,0.9585,23.828899022191763,0.9823288990221918,142.32889902219182
here,1.11,1.278,23.913400014862418,1.3019134000148624,191.91340001486233
distinctly,1.94,1.917,21.284792106598616,1.9382847921065987,-1.7152078934012938
to,2.08,2.2365,18.052445957437158,2.254552445957437,174.55244595743702
have,2.39,2.39625,17.97097991220653,2.4142209799122067,24.22097991220662
done,2.64,2.71575,20.64685500226915,2.736396855002269,96.39685500226891
with,2.8,2.8755,19.818768836557865,2.895318768836558,95.3187688365582
it,3.01,3.03525,19.564622081816196,3.054814622081816,44.81462208181641
that,3.32,3.5145,19.277979852631688,3.5337779798526316,213.7779798526318
this,3.59,3.67425,19.55551910214126,3.693805519102141,103.8055191021412
narrative,4.38,4.31325,20.486469147726893,4.333736469147727,-46.26353085227297
from,4.84,4.95225,19.39744013361633,4.971647440133617,131.64744013361673
an,4.95,5.27175,19.446910126134753,5.291196910126135,341.1969101261345
exact,5.61,5.59125,20.335042849183083,5.611585042849183,1.585042849182372
of,6.5,6.7095,19.139068899676204,6.7286390688996764,228.63906889967643
my,6.79,7.029,19.22192913480103,7.048221929134801,258.2219291348009
own,7.32,7.18875,18.967726966366172,7.207717726966366,-112.28227303363437
made,7.63,7.82775,19.06538289040327,7.846815382890403,216.81538289040336
much,8.01,7.9875,19.609994953498244,8.007109994953499,-2.890005046500832
later,8.47,8.46675,19.185493933036923,8.485935493933036,15.935493933035616
is,9.33,9.585,19.13159596733749,9.604131595967338,274.1315959673383
what,9.51,9.585,19.13159596733749,9.604131595967338,94.13159596733855
i,9.63,9.74475,18.525184830650687,9.76327518483065,133.27518483064972
shall,9.79,9.9045,18.08168808929622,9.922581688089297,132.5816880892976
give,10.73,10.5435,18.249160842970014,10.56174916084297,-168.25083915703055
poor,0.45,0.79875,23.86596705764532,0.8226159670576453,372.61596705764526
douglas,1.0,1.11825,23.813848849385977,1.142063848849386,142.06384884938595
before,1.49,1.5975,18.013724125921726,1.6155137241259216,125.51372412592166
his,1.67,1.75725,17.870021052658558,1.7751200210526585,105.12002105265861
death,2.1,2.07675,18.048646859824657,2.0947986468598248,-5.2013531401753355
when,2.52,2.8755,18.964848946779966,2.89446484894678,374.46484894678014
it,2.67,2.8755,18.964848946779966,2.89446484894678,224.4648489467802
was,2.9,3.03525,17.91914412751794,3.053169144127518,153.16914412751802
sight,3.53,3.67425,17.947519896551967,3.6921975198965518,162.19751989655197
committed,4.08,4.31325,20.268179941922426,4.3335181799419225,253.51817994192237
to,4.19,4.31325,20.268179941922426,4.3335181799419225,143.51817994192206
me,4.31,4.473,18.046575831249356,4.491046575831249,181.0465758312496
the,4.42,4.63275,18.084133975207806,4.6508341339752075,230.83413397520758
manuscript,5.08,5.27175,19.28033703006804,5.291030337030068,211.0303370300679
that,5.26,5.4315,18.138037994503975,5.449638037994504,189.63803799450397
reached,5.57,5.751,17.959823133423924,5.768959823133424,198.95982313342398
him,5.71,5.91075,17.99548091366887,5.928745480913669,218.74548091366907
on,5.8,6.0705,19.198363879695535,6.0896983638796955,289.6983638796957
the,5.89,6.0705,19.198363879695535,6.0896983638796955,199.69836387969588
third,6.18,6.23025,17.995964037254453,6.248245964037254,68.24596403725458
of,6.27,6.39,18.112184945493937,6.408112184945494,138.11218494549405
these,6.5,6.54975,17.89614907465875,6.567646149074659,67.64614907465915
days,6.9,6.86925,19.07895808108151,6.888328958081082,-11.671041918918768
and,7.02,7.3485,19.051505019888282,7.367551505019888,347.5515050198883
that,7.37,7.3485,19.051505019888282,7.367551505019888,-2.448494980112237
on,7.66,7.82775,18.01683590747416,7.845766835907474,185.766835907474
the,7.78,7.9875,17.95518398284912,8.00545518398285,225.45518398284958
same,8.08,8.14725,17.956269904971123,8.16520626990497,85.20626990497071
spot,8.69,8.46675,20.35893010906875,8.487108930109068,-202.89106989093142
with,9.09,9.2655,18.171503907069564,9.283671503907069,193.6715039070691
immense,9.4,9.585,20.374448038637638,9.605374448038638,205.37444803863815
effect,9.88,9.9045,18.250165972858667,9.92275016597286,42.75016597285841
he,10.25,10.38375,18.12631613574922,10.401876316135748,151.87631613574837
began,10.67,10.70325,18.604486947879195,10.72185448694788,51.85448694787986
to,10.83,11.02275,17.85912085324526,11.040609120853246,210.60912085324546
read,11.1,11.1825,17.97915599308908,11.200479155993088,100.47915599308865
to,11.24,11.34225,17.942138947546482,11.360192138947546,120.19213894754621
our,11.41,11.66175,18.454173114150763,11.68020417311415,270.20417311415025
hushed,11.95,11.98125,18.799663055688143,12.000049663055687,50.04966305568814
little,12.16,12.30075,18.109769094735384,12.318859769094736,158.85976909473598
circle,12.68,12.78,18.002322874963284,12.798002322874963,118.00232287496293
on,13.19,13.419,19.778185058385134,13.438778185058386,248.7781850583861
the,13.28,13.419,19.778185058385134,13.438778185058386,158.77818505838627
night,13.6,13.7385,17.85636809654534,13.756356368096545,156.35636809654585
of,13.68,13.89825,18.902102019637823,13.917152102019639,237.152102019639
the,13.78,13.89825,18.902102019637823,13.917152102019639,137.15210201963936
fourth,14.25,14.3775,18.322930904105306,14.395822930904105,145.8229309041048
the,0.43,0.639,23.92858499661088,0.6629285849966109,232.9285849966109
departing,1.0,1.11825,25.731347035616636,1.1439813470356166,143.9813470356166
ladies,1.57,1.5975,20.509258145466447,1.6180092581454664,48.009258145466305
who,1.68,1.917,18.30910099670291,1.935309100996703,255.30910099670302
had,1.84,2.07675,18.173834076151252,2.0949238340761513,254.92383407615128
said,2.05,2.2365,19.21463501639664,2.2557146350163966,205.71463501639676
they,2.18,2.39625,18.214284908026457,2.4144642849080267,234.4642849080265
would,2.34,2.556,18.0790931917727,2.5740790931917727,234.0790931917729
stay,2.69,2.8755,18.850564025342464,2.8943505640253426,204.3505640253427
didn't,3.12,3.195,21.036750869825482,3.2160367508698253,96.03675086982521
of,3.25,3.5145,19.14531597867608,3.533645315978676,283.645315978676
course,3.75,3.5145,19.14531597867608,3.533645315978676,-216.35468402132398
thank,4.21,4.473,16.50417922064662,4.4895041792206465,279.5041792206465
heaven,4.67,4.63275,19.163072109222412,4.651913072109222,-18.086927890777815
stay,5.33,5.27175,19.103526137769222,5.290853526137769,-39.14647386223091
they,5.66,5.751,17.931997077539563,5.76893199707754,108.93199707753976
departed,6.26,6.23025,21.04181912727654,6.251291819127276,-8.708180872723403
in,6.5,6.86925,19.231040962040424,6.8884810409620405,388.4810409620405
consequence,7.19,7.3485,20.29458386823535,7.368794583868235,178.79458386823455
of,7.33,7.3485,20.29458386823535,7.368794583868235,38.79458386823487
made,8.5,8.6265,19.855726044625044,8.646355726044625,146.3557260446251
in,9.5,9.9045,20.26456710882485,9.924764567108825,424.76456710882536
a,9.74,9.9045,20.26456710882485,9.924764567108825,184.76456710882516
rage,10.27,10.38375,20.289883948862553,10.404039883948862,134.03988394886213
of,10.4,10.5435,19.37163295224309,10.562871632952243,162.8716329522426
as,11.42,11.502,18.15687003545463,11.520156870035455,100.15687003545537
they,11.57,11.66175,18.20539217442274,11.679955392174422,109.95539217442207
professed,12.19,12.30075,18.143841065466404,12.318893841065467,128.89384106546765
produced,12.99,13.0995,18.068464938551188,13.117568464938552,127.56846493855178
by,13.16,13.25925,18.133286852389574,13.27738328685239,117.38328685238919
the,13.3,13.419,18.191603012382984,13.437191603012383,137.19160301238276
touches,13.87,13.89825,21.796259097754955,13.920046259097756,50.04625909775662
with,14.06,14.21775,19.34712682850659,14.237097126828507,177.09712682850665
which,14.25,14.21775,19.34712682850659,14.237097126828507,-12.902873171492857
he,14.34,14.53725,17.908583162352443,14.555158583162353,215.1585831623528
had,14.49,14.697,18.58180807903409,14.715581808079033,225.58180807903307
already,14.89,15.0165,19.795900909230113,15.03629590090923,146.29590090923017
worked,15.18,15.336,17.835161183029413,15.35383516118303,173.83516118302998
us,15.32,15.6555,19.54900100827217,15.675049001008272,355.04900100827183
up,15.58,15.6555,19.54900100827217,15.675049001008272,95.04900100827207
the,0.47,0.79875,25.452441070228815,0.8242024410702288,354.2024410702288
first,0.75,0.79875,25.452441070228815,0.8242024410702288,74.20244107022877
of,0.84,1.11825,25.346227921545506,1.1435962279215455,303.5962279215455
these,1.01,1.11825,25.346227921545506,1.1435962279215455,133.59622792154545
touches,1.36,1.43775,25.217300979420543,1.4629673009794206,102.96730097942053
that,2.13,2.2365,18.946713069453835,2.2554467130694538,125.44671306945388
the,2.26,2.39625,17.939871177077293,2.4141898711770775,154.18987117707772
written,2.55,2.8755,16.52330788783729,2.8920233078878375,342.02330788783763
statement,3.18,3.195,17.84260105341673,3.2128426010534166,32.84260105341641
took,3.39,3.5145,17.92194996960461,3.5324219499696046,142.42194996960444
up,3.49,3.67425,18.06445117108524,3.692314451171085,202.3144511710848
the,3.63,3.834,18.653512932360172,3.8526535129323602,222.65351293236034
tale,4.2,4.1535,19.233812112361193,4.172733812112361,-27.266187887638793
at,4.52,4.95225,20.547908963635564,4.972797908963636,452.79790896363625
a,4.57,4.95225,20.547908963635564,4.972797908963636,402.79790896363556
point,5.03,5.112,16.589244827628136,5.128589244827628,98.589244827628
after,5.55,5.59125,18.253406044095755,5.609503406044095,59.50340604409554
it,5.63,5.91075,18.10654206201434,5.9288565420620145,298.8565420620146
had,6.04,6.0705,17.83677190542221,6.088336771905422,48.33677190542218
in,6.35,6.54975,17.957434989511967,6.567707434989512,217.70743498951273
a,6.41,6.86925,19.24905995838344,6.8884990599583835,478.4990599583834
manner,6.82,6.86925,19.24905995838344,6.8884990599583835,68.49905995838324
begun,7.43,7.50825,18.026781966909766,7.52627678196691,96.27678196691036
he,0.32,0.47925,23.757769027724862,0.5030077690277248,183.0077690277248
had,0.6,0.79875,23.8171408418566,0.8225671408418566,222.56714084185657
for,0.7,0.9585,25.238283909857273,0.9837382839098573,283.73828390985733
his,0.93,0.9585,25.238283909857273,0.9837382839098573,53.738283909857245
own,1.18,1.278,23.821323178708553,1.3018213231787086,121.82132317870864
town,1.5,1.5975,18.15399806946516,1.615653998069465,115.65399806946508
residence,1.98,2.2365,16.25222503207624,2.252752225032076,272.7522250320762
a,2.05,2.556,19.3325390573591,2.575332539057359,525.3325390573593
big,2.46,2.556,19.3325390573591,2.575332539057359,115.33253905735918
house,2.91,2.8755,18.49909289740026,2.8939990928974004,-16.000907102599715
filled,3.25,3.35475,20.84938599728048,3.3755993859972806,125.59938599728059
with,3.37,3.5145,19.170002778992057,3.533670002778992,163.67000277899191
the,3.47,3.834,19.272061996161938,3.853272061996162,383.2720619961618
spoils,3.99,4.1535,19.59064812399447,4.173090648123995,183.09064812399444
of,4.08,4.1535,19.59064812399447,4.173090648123995,93.09064812399458
travel,4.68,4.7925,17.31673302128911,4.8098167330212895,129.81673302128982
and,5.23,5.4315,19.740382907912135,5.451240382907912,221.24038290791148
the,5.31,5.4315,19.740382907912135,5.451240382907912,141.2403829079123
trophies,5.88,6.0705,19.943939056247473,6.0904439390562475,210.4439390562476
of,5.99,6.0705,19.943939056247473,6.0904439390562475,100.44393905624727
the,6.08,6.23025,18.746837973594666,6.2489968379735945,168.99683797359444
chase,6.64,6.7095,18.74132198281586,6.728241321982816,88.24132198281643
was,7.47,7.668,19.9005960021168,7.687900596002117,217.9005960021172
to,7.57,7.668,19.9005960021168,7.687900596002117,117.90059600211666
his,7.75,7.82775,18.76008603721857,7.846510086037219,96.51008603721856
country,8.15,8.14725,18.642291193827987,8.165892291193828,15.89229119382729
home,8.54,8.6265,18.913015024736524,8.645413015024737,105.41301502473743
an,9.63,10.06425,19.26155504770577,10.083511555047705,453.51155504770446
old,9.96,10.06425,19.26155504770577,10.083511555047705,123.51155504770439
family,10.34,10.38375,18.057191045954823,10.401807191045954,61.80719104595411
place,10.66,10.863,18.15832988359034,10.88115832988359,221.15832988358974
in,10.77,11.1825,18.1625890545547,11.200662589054554,430.66258905455436
that,11.98,12.141,19.427621038630605,12.16042762103863,180.4276210386302
he,12.12,12.30075,19.78496089577675,12.320534960895777,200.53496089577828
wished,12.43,12.4605,20.318679977208376,12.480818679977208,50.81867997720835
immediately,13.06,13.0995,19.087555119767785,13.118587555119769,58.5875551197681
to,13.18,13.25925,18.780080135911703,13.278030080135911,98.03008013591175
proceed,13.7,13.7385,20.814075134694576,13.759314075134695,59.31407513469544
the,0.77,0.9585,25.551049038767815,0.9840510490387678,214.05104903876781
awkward,1.2,1.43775,21.533566992729902,1.45928356699273,259.28356699273
thing,1.5,1.5975,19.68045113608241,1.6171804511360823,117.18045113608233
was,1.68,1.75725,19.491242012009025,1.776741242012009,96.74124201200907
that,1.82,2.07675,20.62428998760879,2.097374289987609,277.37428998760885
they,1.97,2.07675,20.62428998760879,2.097374289987609,127.37428998760892
had,2.1,2.2365,19.387879176065326,2.2558878791760653,155.88787917606516
practically,2.63,2.71575,21.79148606956005,2.73754148606956,107.54148606956005
no,2.95,3.195,20.548553904518485,3.2155485539045183,265.54855390451814
other,3.12,3.195,20.548553904518485,3.2155485539045183,95.54855390451822
and,4.66,4.7925,18.315796041861176,4.810815796041862,150.81579604186146
that,4.84,4.95225,18.63329205662012,4.97088329205662,130.88329205662052
his,5.0,5.27175,19.243051996454597,5.2909930519964545,290.99305199645454
own,5.18,5.27175,19.243051996454597,5.2909930519964545,110.99305199645482
affairs,5.58,5.751,18.116615945473313,5.769116615945474,189.11661594547357
took,5.77,5.91075,18.240422010421753,5.928990422010422,158.99042201042235
up,5.89,6.23025,19.007837865501642,6.2492578378655015,359.2578378655018
all,6.06,6.23025,19.007837865501642,6.2492578378655015,189.25783786550187
his,6.2,6.39,17.90858991444111,6.407908589914441,207.9085899144406
time,6.68,6.54975,17.889092909172177,6.567639092909173,-112.36090709082714
there,0.37,0.79875,25.245191995054483,0.8239951919950544,453.9951919950544
were,0.47,0.79875,25.245191995054483,0.8239951919950544,353.9951919950545
plenty,0.88,1.11825,25.381229119375348,1.1436312291193753,263.6312291193753
of,0.96,1.11825,25.381229119375348,1.1436312291193753,183.63122911937535
people,1.24,1.278,24.04648787342012,1.3020464878734201,62.046487873420155
to,1.34,1.43775,21.35267318226397,1.459102673182264,119.10267318226397
help,1.78,1.75725,18.012488959357142,1.7752624889593571,-4.7375110406429055
but,2.42,2.556,17.956055933609605,2.5739560559336097,153.95605593360972
of,2.55,2.71575,17.976128961890936,2.733726128961891,183.726128961891
course,2.99,2.8755,18.327866913750768,2.893827866913751,-96.17213308624927
