word,gt_end_s,audio_time_at_commit_s,model_processing_ms,total_output_time_s,latency_ms
his,12.74,12.78,20.219423109665513,12.800219423109665,60.21942310966466
own,12.99,12.93975,19.23573389649391,12.958985733896494,-31.014266103506216
state,13.49,13.57875,20.35965002141893,13.599109650021418,109.10965002141815
if,0.6,0.79875,26.265406049787998,0.825015406049788,225.01540604978797
a,0.67,0.9585,24.284828221425414,0.9827848282214254,312.7848282214254
man,0.92,1.11825,24.414374958723783,1.1426643749587237,222.6643749587237
had,1.09,1.278,24.33091402053833,1.3023309140205384,212.33091402053827
stolen,1.53,1.5975,21.946987137198448,1.6194469871371984,89.44698713719833
a,1.6,1.917,19.405893981456757,1.9364058939814568,336.4058939814567
pound,2.1,2.2365,21.21865306980908,2.257718653069809,157.7186530698089
in,2.18,2.39625,21.77432202734053,2.4180243220273407,238.0243220273406
his,2.43,2.39625,21.77432202734053,2.4180243220273407,-11.975677972659415
youth,2.9,2.8755,21.3665917981416,2.8968665917981418,-3.1334082018581455
and,3.09,3.195,21.80154505185783,3.2168015450518577,126.80154505185781
had,3.25,3.35475,21.533938124775887,3.376283938124776,126.283938124776
used,3.77,3.834,21.024872781708837,3.855024872781709,85.0248727817089
that,3.99,3.99375,20.552904112264514,4.014302904112265,24.302904112264656
pound,4.48,4.473,21.811360027641058,4.494811360027641,14.811360027640497
to,4.7,4.7925,20.8080499432981,4.8133080499432985,113.30804994329836
a,5.15,5.4315,20.512423012405634,5.452012423012405,302.01242301240507
huge,5.53,5.751,20.346985198557377,5.771346985198558,241.34698519855746
fortune,5.95,6.0705,20.40989394299686,6.090909893942997,140.9098939429967
how,6.54,6.7095,20.340692019090056,6.72984069201909,189.84069201909026
much,6.87,6.86925,21.511374041438103,6.890761374041438,20.761374041438074
was,7.02,7.18875,22.010939894244075,7.210760939894244,190.76093989424425
he,7.16,7.18875,22.010939894244075,7.210760939894244,50.760939894243684
obliged,7.88,7.668,20.801105070859194,7.688801105070859,-191.19889492914055
to,7.97,7.9875,20.147518953308463,8.00764751895331,37.64751895330942
give,8.25,8.307,19.54771694727242,8.326547716947273,76.5477169472728
back,8.63,8.6265,19.998261006549,8.646498261006549,16.498261006548276
the,9.2,9.42525,19.586168928071856,9.444836168928072,244.8361689280727
pound,9.63,9.585,21.067182067781687,9.606067182067783,-23.932817932218242
he,9.72,9.9045,19.604242872446775,9.924104242872447,204.10424287244666
had,9.86,10.06425,24.339253082871437,10.088589253082871,228.5892530828715
stolen,10.38,10.5435,20.654472056776285,10.564154472056776,184.15447205677538
only,10.72,10.70325,21.4059769641608,10.724655976964161,4.655976964160757
or,11.18,11.502,21.633958909660578,11.523633958909661,343.63395890966154
the,11.28,11.502,21.633958909660578,11.523633958909661,243.63395890966189
pound,11.73,11.66175,20.878975046798587,11.682628975046798,-47.37102495320222
together,12.18,12.141,21.447925129905343,12.162447925129905,-17.55207487009436
with,12.37,12.4605,19.196592969819903,12.47969659296982,109.69659296982037
the,12.45,12.62025,19.111949019134045,12.639361949019134,189.36194901913518
compound,13.07,13.0995,21.052147028967738,13.120552147028969,50.552147028968264
interest,13.53,13.57875,19.029207061976194,13.597779207061976,67.77920706197627
accruing,14.02,14.21775,19.296091981232166,14.237046091981233,217.04609198123313
upon,14.37,14.53725,21.82434289716184,14.559074342897162,189.07434289716286
it,14.54,14.53725,21.82434289716184,14.559074342897162,19.07434289716292
or,15.2,15.17625,18.992084078490734,15.19524208407849,-4.757915921508982
all,15.5,15.6555,19.085066858679056,15.674585066858679,174.58506685867903
his,15.69,15.81525,18.862738041207194,15.834112738041208,144.1127380412084
huge,16.03,16.13475,20.137516083195806,16.154887516083196,124.88751608319504
fortune,16.51,16.45425,19.353131065145135,16.473603131065143,-36.39686893485816
if,0.47,0.79875,26.886024046689272,0.8256360240466892,355.6360240466893
a,0.54,0.9585,26.784216053783894,0.9852842160537839,445.2842160537839
layman,0.95,1.11825,26.929609943181276,1.1451796099431812,195.17960994318128
in,1.31,1.5975,20.532970782369375,1.6180329707823693,308.03297078236926
giving,1.61,1.75725,20.939507987350225,1.7781895079873502,168.1895079873501
baptism,2.23,2.39625,21.198102040216327,2.4174481020402165,187.44810204021655
pour,2.57,2.8755,22.167949937283993,2.897667949937284,327.66794993728433
the,2.68,2.8755,22.167949937283993,2.897667949937284,217.667949937284
water,3.1,3.195,19.459591945633292,3.214459591945633,114.45959194563304
before,3.59,3.5145,19.52554192394018,3.53402554192394,-55.97445807605972
saying,3.99,4.1535,19.546740921214223,4.173046740921214,183.0467409212142
the,4.09,4.31325,19.340584985911846,4.332590584985912,242.59058498591202
words,4.52,4.63275,19.5039298851043,4.652253929885104,132.2539298851044
is,4.93,4.95225,19.296999787911773,4.971546999787912,41.54699978791232
the,5.04,5.27175,19.282726105302572,5.2910327261053025,251.03272610530246
child,5.5,5.4315,19.996840972453356,5.451496840972453,-48.50315902754687
baptized,6.27,6.39,20.21321700885892,6.410213217008859,140.21321700885903
how,0.62,0.79875,24.21411406248808,0.822964114062488,202.96411406248805
comes,0.92,1.11825,25.755893904715776,1.1440058939047157,224.0058939047157
it,1.06,1.278,24.210751987993717,1.3022107519879937,242.2107519879937
that,1.43,1.5975,19.82369110919535,1.6173236911091953,187.32369110919532
while,1.69,1.917,20.58208012022078,1.9375820801202208,247.58208012022087
the,1.79,1.917,20.58208012022078,1.9375820801202208,147.58208012022078
first,2.21,2.2365,20.43524687178433,2.2569352468717843,46.9352468717843
beatitude,2.91,2.8755,22.70593005232513,2.8982059300523253,-11.794069947674846
promises,3.49,3.5145,20.22488508373499,3.534724885083735,44.72488508373473
the,3.59,3.834,22.31604908592999,3.85631604908593,266.3160490859302
kingdom,3.96,3.99375,22.213415941223502,4.015963415941224,55.96341594122389
of,4.09,4.1535,20.98717400804162,4.174487174008042,84.48717400804196
heaven,4.35,4.63275,21.052398020401597,4.653802398020401,303.80239802040165
to,4.46,4.63275,21.052398020401597,4.653802398020401,193.80239802040134
the,4.56,4.7925,20.91386285610497,4.813413862856105,253.4138628561058
poor,4.9,4.95225,20.543234888464212,4.9727932348884645,72.79323488846413
of,5.0,5.112,19.685300067067146,5.131685300067067,131.68530006706726
heart,5.41,5.4315,19.488909048959613,5.450988909048959,40.98890904895924
the,5.95,6.39,19.798965891823173,6.409798965891823,459.79896589182266
second,6.47,6.54975,19.670329056680202,6.569420329056681,99.42032905668086
promises,7.86,7.82775,19.390367902815342,7.847140367902815,-12.859632097184992
also,8.39,8.307,22.342913085594773,8.329342913085595,-60.65708691440541
to,8.54,8.6265,19.528181059286,8.646028181059286,106.02818105928691
the,8.65,8.946,19.616337027400732,8.9656163370274,315.6163370274001
meek,9.06,9.2655,20.13692888431251,9.285636928884312,225.63692888431143
that,9.3,9.42525,19.019520841538906,9.444269520841539,144.26952084153834
they,9.53,9.585,18.99808505550027,9.603998085055501,73.99808505550176
shall,9.75,9.9045,19.49780504219234,9.923997805042193,173.99780504219285
possess,10.21,10.224,19.093488808721304,10.243093488808722,33.09348880872065
the,10.31,10.5435,20.706913899630308,10.56420691389963,254.20691389962968
land,10.79,10.70325,20.723131950944662,10.723973131950945,-66.02686804905389
why,0.61,0.79875,24.120788788422942,0.8228707887884229,212.8707887884229
was,0.83,0.9585,23.944633780047297,0.9824446337800473,152.44463378004735
the,0.92,1.11825,26.150668039917946,1.144400668039918,224.40066803991786
sacrament,1.57,1.5975,20.1609309297055,1.6176609309297054,47.66093092970536
of,1.68,1.75725,19.903108943253756,1.7771531089432537,97.1531089432538
the,1.78,2.07675,19.224517047405243,2.0959745170474053,315.9745170474053
eucharist,2.37,2.8755,22.535176016390324,2.8980351760163905,528.0351760163904
instituted,3.2,3.195,20.692907040938735,3.2156929070409386,15.692907040938398
under,3.44,3.5145,19.385885214433074,3.533885885214433,93.88588521443309
the,3.58,3.67425,19.18488391675055,3.6934348839167503,113.43488391675027
two,3.83,4.1535,20.272924099117517,4.173772924099118,343.77292409911763
species,4.4,4.473,19.524191971868277,4.492524191971868,92.5241919718678
of,4.55,4.63275,19.676333060488105,4.652426333060488,102.42633306048799
bread,4.92,5.112,20.63274779357016,5.13263274779357,212.63274779357033
and,5.16,5.27175,19.47672409005463,5.291226724090055,131.22672409005443
wine,5.58,5.59125,20.547750871628523,5.611797750871628,31.79775087162806
if,6.12,6.23025,20.54219995625317,6.250792199956253,130.79219995625292
jesus,6.55,6.54975,21.77477185614407,6.5715247718561445,21.524771856144653
christ,7.06,7.029,19.00415006093681,7.048004150060937,-11.995849939062886
be,7.2,7.3485,19.873864017426968,7.3683738640174266,168.37386401742637
present,7.71,8.307,20.07186715491116,8.327071867154912,617.0718671549116
body,8.1,8.307,20.07186715491116,8.327071867154912,227.0718671549119
and,8.26,8.46675,20.206480054184794,8.486956480054184,226.95648005418434
blood,8.64,8.6265,20.134744932875037,8.646634744932875,6.634744932874526
and,9.54,9.74475,18.947571981698275,9.763697571981698,223.69757198169893
divinity,10.22,10.224,19.0268789883703,10.24302687898837,23.02687898836986
in,10.53,10.70325,20.349082071334124,10.723599082071335,193.59908207133537
the,10.63,10.70325,20.349082071334124,10.723599082071335,93.59908207133394
bread,10.92,11.02275,20.13902901671827,11.042889029016719,122.88902901671861
alone,11.48,11.34225,20.13007993809879,11.362380079938099,-117.6199200619017
and,11.91,11.98125,19.179712049663067,12.000429712049662,90.42971204966221
in,12.01,12.141,18.976211082190275,12.15997621108219,149.9762110821905
the,12.09,12.30075,19.002570072188973,12.31975257007219,229.75257007218985
wine,12.43,12.62025,20.342795876786113,12.640592795876787,210.5927958767868
alone,12.87,12.93975,20.06550901569426,12.959815509015694,89.81550901569513
if,0.5,0.639,25.487500010058284,0.6644875000100583,164.48750001005828
the,0.6,0.79875,24.181292857974768,0.8229312928579747,222.93129285797474
wine,1.03,1.11825,26.248158887028694,1.1444981588870287,114.49815888702864
into,1.56,2.07675,22.396599873900414,2.0991465998739005,539.1465998739004
vinegar,2.05,2.2365,20.751988980919123,2.257251988980919,207.25198898091924
and,2.52,2.71575,22.42487412877381,2.7381748741287737,218.17487412877367
the,2.61,2.71575,22.42487412877381,2.7381748741287737,128.1748741287738
host,3.08,3.195,22.338795941323042,3.217338795941323,137.33879594132281
crumble,3.55,3.67425,21.207470912486315,3.695457470912486,145.4574709124863
into,3.75,3.834,20.03421215340495,3.854034212153405,104.03421215340502
corruption,4.45,4.7925,19.69967596232891,4.812199675962329,362.19967596232914
after,4.8,4.7925,19.69967596232891,4.812199675962329,12.199675962329515
they,4.94,5.112,19.475449109449983,5.13147544910945,191.4754491094497
have,5.1,5.27175,19.59512010216713,5.291345120102167,191.3451201021674
been,5.28,5.4315,21.57635218463838,5.453076352184638,173.0763521846379
consecrated,6.06,6.0705,20.926465978845954,6.091426465978846,31.426465978846352
is,6.62,6.7095,20.52739285863936,6.73002739285864,110.0273928586395
jesus,7.08,7.18875,22.69896399229765,7.211448963992297,131.44896399229734
christ,7.67,7.668,21.193813998252153,7.689193813998252,19.193813998252374
still,7.98,7.9875,21.077064098790288,8.008577064098791,28.577064098790572
present,8.49,8.6265,21.71362587250769,8.648213625872508,158.21362587250752
under,8.69,8.78625,20.613553002476692,8.806863553002477,116.86355300247797
their,8.88,8.946,19.544994924217463,8.965544994924217,85.54499492421641
species,9.57,9.585,19.515692023560405,9.604515692023561,34.51569202356097
as,9.73,9.74475,19.617884885519743,9.76436788488552,34.36788488551912
god,10.16,10.06425,19.495113054290414,10.08374511305429,-76.25488694571025
and,10.51,10.5435,19.423930905759335,10.56292393090576,52.92393090575942
as,10.68,10.70325,19.408378982916474,10.722658378982917,42.658378982917355
man,11.14,11.02275,19.760364899411798,11.042510364899412,-97.4896351005885
a,0.62,0.9585,24.192750919610262,0.9826927509196103,362.69275091961026
gentle,0.94,1.11825,27.255675988271832,1.1455056759882718,205.50567598827186
kick,1.27,1.43775,22.528243949636817,1.460278243949637,190.27824394963687
from,1.43,1.5975,20.659920992329717,1.6181599209923296,188.1599209923297
the,1.51,1.75725,21.11226599663496,1.778362265996635,268.3622659966349
tall,1.88,1.917,22.12747512385249,1.9391274751238525,59.12747512385263
boy,2.17,2.2365,20.4926619771868,2.2569926619771867,86.9926619771868
in,2.35,2.556,21.658371901139617,2.5776583719011397,227.6583719011396
the,2.44,2.556,21.658371901139617,2.5776583719011397,137.65837190113973
bench,2.73,2.8755,22.119489032775164,2.8976194890327753,167.61948903277533
behind,3.23,3.195,18.998776096850634,3.2139987760968505,-16.00122390314951
urged,3.96,3.99375,20.15173900872469,4.013901739008725,53.90173900872508
stephen,4.44,4.7925,20.503235049545765,4.813003235049546,373.0032350495458
to,4.63,4.7925,20.503235049545765,4.813003235049546,183.0032350495463
ask,4.97,4.95225,20.529357017949224,4.9727793570179495,2.779357017949735
a,5.03,5.4315,21.709995111450553,5.45320999511145,423.2099951114501
difficult,5.53,5.91075,20.45558299869299,5.931205582998693,401.20558299869293
question,6.11,5.91075,20.45558299869299,5.931205582998693,-178.79441700130715
the,0.65,0.79875,24.462953209877014,0.823212953209877,173.21295320987696
rector,1.0,1.278,24.22941499389708,1.302229414993897,302.2294149938971
did,1.21,1.278,24.22941499389708,1.302229414993897,92.22941499389714
not,1.45,1.43775,22.185265086591244,1.4599352650865913,9.935265086591372
ask,1.74,1.75725,19.200146896764636,1.7764501468967646,36.45014689676462
for,1.9,2.07675,19.343341002240777,2.096093341002241,196.09334100224095
a,1.96,2.2365,19.462827127426863,2.255962827127427,295.9628271274268
catechism,2.61,2.71575,21.878140978515148,2.737628140978515,127.62814097851516
to,2.71,2.8755,20.839791977778077,2.8963397919777782,186.33979197777828
hear,2.98,3.195,20.550559042021632,3.2155505590420215,235.5505590420215
the,3.07,3.195,20.550559042021632,3.2155505590420215,145.55055904202163
lesson,3.42,3.834,20.60876414179802,3.854608764141798,434.6087641417982
from,3.74,3.834,20.60876414179802,3.854608764141798,114.60876414179788
he,0.38,0.47925,23.673816118389368,0.5029238161183893,122.92381611838931
clasped,0.91,0.9585,26.467646937817335,0.9849676469378174,74.96764693781732
his,1.09,1.11825,44.25181285478175,1.1625018128547817,72.50181285478163
hands,1.42,1.5975,19.58993310108781,1.6170899331010877,197.0899331010878
on,1.51,1.75725,20.185512024909258,1.7774355120249092,267.4355120249092
the,1.63,1.75725,20.185512024909258,1.7774355120249092,147.43551202490934
desk,2.01,2.07675,21.22195507399738,2.0979719550739975,87.97195507399769
and,2.16,2.39625,20.058496156707406,2.4163084961567076,256.30849615670746
said,2.46,2.556,21.258676890283823,2.577258676890284,117.25867689028391
the,0.41,0.79875,24.63528490625322,0.8233852849062532,413.3852849062532
retreat,0.93,0.9585,29.50488985516131,0.9880048898551613,58.00488985516128
will,1.12,1.278,24.739547865465283,1.3027395478654653,182.7395478654652
begin,1.62,1.75725,20.059148082509637,1.7773091480825096,157.30914808250952
on,1.89,1.917,19.069456961005926,1.936069456961006,46.06945696100606
wednesday,2.47,2.556,20.6933890003711,2.576693389000371,106.69338900037096
in,3.39,3.5145,20.20736294798553,3.5347073629479855,144.70736294798536
of,3.91,3.99375,20.627171965315938,4.014377171965316,104.37717196531615
saint,4.18,4.31325,23.884579073637724,4.337134579073638,157.13457907363804
francis,4.74,4.7925,21.66026388294995,4.81416026388295,74.16026388295016
whose,5.67,5.91075,21.38058701530099,5.932130587015301,262.1305870153012
feast,6.14,6.39,19.797887885943055,6.409797887885943,269.79788788594306
day,6.52,6.39,19.797887885943055,6.409797887885943,-110.20211211405683
is,6.72,6.86925,19.82423011213541,6.8890742301121355,169.07423011213575
saturday,7.43,7.3485,21.922976011410356,7.37042297601141,-59.57702398858977
on,0.42,0.639,24.306498002260923,0.6633064980022609,243.30649800226095
friday,0.85,0.9585,25.431677931919694,0.9839316779319197,133.93167793191972
confession,1.77,1.917,20.509354071691632,1.9375093540716917,167.50935407169166
will,1.97,2.2365,21.397773874923587,2.2578977738749235,287.89777387492353
be,2.1,2.2365,21.397773874923587,2.2578977738749235,157.89777387492342
heard,2.57,2.71575,20.80959198065102,2.736559591980651,166.55959198065108
all,2.83,3.03525,19.49387206695974,3.0547438720669597,224.74387206695968
the,2.97,3.195,19.565728958696127,3.214565728958696,244.5657289586958
afternoon,3.58,3.35475,19.600784871727228,3.3743507848717273,-205.64921512827271
after,3.92,3.99375,19.495734944939613,4.01324573494494,93.24573494494004
beads,4.39,4.473,22.986422991380095,4.49598642299138,105.98642299138028
beware,0.98,0.9585,26.32465516217053,0.9848246551621705,4.824655162170566
of,1.12,1.278,43.32082299515605,1.321320822995156,201.32082299515596
making,1.64,1.5975,21.553145023062825,1.6190531450230627,-20.946854976937157
that,1.9,1.917,19.126253901049495,1.9361262539010495,36.12625390104962
mistake,2.53,2.715,19.082963932305574,2.7340829639323054,204.08296393230563
stephen's,1.02,1.278,25.653376942500472,1.3036533769425005,283.6533769425005
heart,1.4,1.43775,22.532342933118343,1.4602823429331184,60.282342933118514
began,1.99,1.917,20.82286705262959,1.9378228670526296,-52.17713294737037
slowly,2.55,2.556,19.824932795017958,2.575824932795018,25.824932795018185
to,2.69,2.8755,19.31786211207509,2.8948178621120753,204.81786211207532
fold,3.24,3.35475,21.65523893199861,3.3764052389319987,136.40523893199853
and,3.47,3.834,19.21488414518535,3.8532148841451854,383.21488414518524
fade,3.9,3.99375,20.2537861187011,4.0140037861187015,114.00378611870154
with,4.06,4.1535,19.275918835774064,4.172775918835774,112.77591883577465
fear,4.6,4.473,19.090587040409446,4.492090587040409,-107.90941295959033
like,5.05,5.112,19.756641006097198,5.131756641006097,81.75664100609748
a,5.12,5.27175,20.200781989842653,5.291950781989843,171.95078198984248
withering,5.59,5.751,19.223038107156754,5.770223038107157,180.22303810715724
flower,6.11,6.0705,20.115778082981706,6.090615778082982,-19.384221917018607
he,0.69,0.79875,25.323092006146908,0.8240730920061469,134.0730920061469
is,0.86,1.278,26.646040147170424,1.3046460401471704,444.6460401471705
called,1.28,1.278,26.646040147170424,1.3046460401471704,24.646040147170424
as,1.41,1.5975,19.268845207989216,1.6167688452079891,206.76884520798922
you,1.51,1.75725,19.28159990347922,1.7765315999034792,266.53159990347916
know,1.88,1.917,19.39763594418764,1.9363976359441877,56.39763594418778
the,2.3,2.556,19.208838930353522,2.5752088389303536,275.20883893035375
apostle,2.97,3.195,20.039489027112722,3.2150394890271126,245.03948902711238
of,3.09,3.195,20.039489027112722,3.2150394890271126,125.03948902711271
the,3.22,3.35475,19.088196801021695,3.373838196801022,153.8381968010216
indies,3.79,3.834,22.090042009949684,3.8560900420099498,66.09004200994973
a,0.41,0.79875,26.808000169694424,0.8255580001696944,415.5580001696944
great,0.72,0.79875,26.808000169694424,0.8255580001696944,105.55800016969441
saint,1.17,1.278,36.83538013137877,1.3148353801313788,144.83538013137886
saint,1.91,2.07675,23.073026910424232,2.0998230269104243,189.8230269104244
francis,2.48,2.556,20.51176899112761,2.5765117689911277,96.51176899112768
the,0.66,0.9585,32.00333518907428,0.9905033351890743,330.5033351890743
rector,1.0,1.11825,27.33071194961667,1.1455807119496166,145.58071194961664
paused,1.57,1.5975,20.75209910981357,1.6182520991098135,48.25209910981343
and,1.73,1.917,19.608673872426152,1.9366086738724262,206.6086738724262
then,2.08,2.07675,19.576053135097027,2.096326053135097,16.32605313509705
shaking,2.84,2.8755,21.700679091736674,2.897200679091737,57.20067909173699
his,3.04,3.03525,19.6053481195122,3.054855348119512,14.855348119512168
hands,4.05,4.1535,20.817382028326392,4.174317382028327,124.31738202832676
before,4.45,4.31325,19.787990022450686,4.333037990022451,-116.96200997754946
him,4.7,4.7925,19.571766024455428,4.812071766024456,112.07176602445568
went,5.08,5.27175,20.603062119334936,5.292353062119335,212.3530621193348
on,5.4,5.4315,20.60638484545052,5.45210638484545,52.10638484544994
he,0.6,0.79875,23.60540605150163,0.8223554060515016,222.3554060515016
had,0.86,0.9585,23.490890162065625,0.9819908901620656,121.99089016206565
the,0.99,1.278,35.60059191659093,1.313600591916591,323.600591916591
faith,1.4,1.43775,19.816729007288814,1.457566729007289,57.566729007288984
in,1.5,1.75725,19.906627014279366,1.7771566270142793,277.15662701427937
him,1.85,1.917,20.551681984215975,1.937551681984216,87.55168198421592
that,2.04,2.07675,19.995899172499776,2.0967458991725,56.74589917249983
moves,2.44,2.556,20.429352996870875,2.576429352996871,136.429352996871
a,0.35,0.639,24.28247593343258,0.6632824759334326,313.28247593343264
great,0.71,0.79875,24.29188205860555,0.8230418820586055,113.04188205860555
saint,1.27,1.43775,26.457644067704678,1.4642076440677048,194.20764406770473
saint,1.85,2.07675,21.72027714550495,2.098470277145505,248.47027714550495
francis,2.47,2.556,20.47270815819502,2.576472708158195,106.47270815819488
in,0.58,0.79875,25.267464108765125,0.8240174641087651,244.01746410876513
the,0.69,1.11825,44.35761505737901,1.162607615057379,472.607615057379
silence,1.22,1.278,29.438747093081474,1.3074387470930815,87.43874709308153
their,1.61,1.917,19.64142103679478,1.9366414210367948,326.6414210367947
dark,1.92,2.07675,20.21268312819302,2.096962683128193,176.9626831281932
fire,2.34,2.39625,19.183834083378315,2.4154338340833785,75.43383408337867
kindled,2.99,3.03525,19.826618023216724,3.0550766180232167,65.07661802321651
the,3.14,3.35475,19.296745071187615,3.3740467450711877,234.04674507118762
dusk,3.63,3.67425,22.426094161346555,3.6966760941613463,66.67609416134646
into,4.03,3.99375,20.29693010263145,4.014046930102632,-15.953069897368444
a,4.09,4.31325,20.572364097461104,4.333822364097461,243.82236409746127
tawny,4.55,4.7925,20.516590913757682,4.813016590913758,263.0165909137583
glow,4.96,5.112,20.65541106276214,5.132655411062762,172.65541106276228
he,0.68,0.79875,24.30919697508216,0.8230591969750821,143.05919697508207
could,0.82,0.9585,24.224993074312806,0.9827249930743128,162.72499307431286
wait,1.1,1.11825,23.49129202775657,1.1417412920277565,41.74129202775645
no,1.22,1.43775,22.639804054051638,1.4603898040540517,240.38980405405175
longer,1.76,1.5975,20.011986140161753,1.6175119861401617,-142.48801385983833
for,0.51,0.639,22.818162105977535,0.6618181621059775,151.81816210597754
a,0.57,0.9585,23.029524134472013,0.981529524134472,411.52952413447207
full,0.92,1.11825,23.040666012093425,1.1412906660120934,221.29066601209334
hour,1.22,1.278,22.90440397337079,1.3009044039733708,80.90440397337085
he,1.37,1.43775,23.58251390978694,1.461332513909787,91.33251390978691
had,1.52,1.5975,19.46433004923165,1.6169643300492316,96.96433004923155
paced,1.96,2.07675,21.36258687824011,2.09811258687824,138.11258687824025
up,2.09,2.2365,20.254045957699418,2.2567540459576994,166.7540459576995
and,2.22,2.556,21.450384985655546,2.5774503849856556,357.4503849856554
down,2.6,2.556,21.450384985655546,2.5774503849856556,-22.549615014344493
waiting,3.02,3.03525,21.218515001237392,3.0564685150012374,36.46851500123738
but,3.61,3.67425,18.942081136628985,3.693192081136629,83.1920811366289
he,3.71,3.834,18.97820085287094,3.852978200852871,142.97820085287105
could,3.89,3.99375,19.44107818417251,4.013191078184173,123.19107818417274
wait,4.24,4.31325,19.843030953779817,4.33309303095378,93.09303095377963
no,4.37,4.63275,21.136068971827626,4.653886068971827,283.8860689718272
longer,4.91,4.7925,20.758616039529443,4.81325861603953,-96.74138396047027
he,0.67,0.9585,24.53113696537912,0.9830311369653791,313.0311369653791
set,0.94,1.278,25.803582975640893,1.303803582975641,363.80358297564095
off,1.19,1.278,25.803582975640893,1.303803582975641,113.80358297564098
abruptly,1.71,1.917,19.824554910883307,1.9368245549108833,226.8245549108834
for,1.87,2.07675,21.440884098410606,2.0981908840984107,228.1908840984106
the,1.95,2.07675,21.440884098410606,2.0981908840984107,148.19088409841075
bull,2.41,2.556,22.408263059332967,2.578408263059333,168.40826305933288
walking,3.22,3.195,21.229602862149477,3.2162296028621493,-3.7703971378508783
rapidly,3.75,3.834,19.104555947706103,3.853104555947706,103.10455594770617
lest,4.04,4.31325,21.10257907770574,4.334352579077706,294.35257907770574
his,4.22,4.31325,21.10257907770574,4.334352579077706,114.35257907770603
shrill,5.11,5.4315,21.42960298806429,5.452929602988064,342.9296029880637
whistle,5.49,5.751,20.270346896722913,5.771270346896723,281.270346896723
might,5.71,5.91075,20.066187949851155,5.930816187949851,220.81618794985135
call,5.94,6.0705,20.125696901232004,6.090625696901232,150.6256969012316
him,6.07,6.23025,20.06266708485782,6.250312667084858,180.31266708485737
back,6.42,6.39,20.089850993826985,6.410089850993827,-9.910149006173263
and,7.25,7.3485,18.932956038042903,7.3674329560380425,117.43295603804249
in,7.32,7.668,21.561605157330632,7.689561605157331,369.5616051573305
a,7.39,7.668,21.561605157330632,7.689561605157331,299.5616051573311
few,7.6,7.668,21.561605157330632,7.689561605157331,89.56160515733114
moments,8.03,7.9875,24.041387951001525,8.011541387951002,-18.458612048997125
he,8.14,8.307,19.035368924960494,8.32603536892496,186.03536892496032
had,8.32,8.46675,18.837694078683853,8.485587694078683,165.5876940786829
rounded,8.71,8.78625,21.56197908334434,8.807811979083345,97.81197908334427
the,8.81,8.946,20.18537698313594,8.966185376983136,156.18537698313517
curve,9.24,9.42525,20.35238011740148,9.445602380117402,205.6023801174014
at,9.32,9.585,21.886225091293454,9.606886225091294,286.886225091294
the,9.41,9.585,21.886225091293454,9.606886225091294,196.88622509129416
police,9.78,9.9045,23.84488796815276,9.928344887968153,148.34488796815393
barrack,10.26,10.38375,22.743762005120516,10.40649376200512,146.4937620051199
and,10.59,10.70325,21.796454908326268,10.725046454908327,135.046454908327
was,10.73,10.863,21.63252397440374,10.884632523974403,154.63252397440286
safe,11.24,11.6,18.52877880446613,11.618528778804466,378.52877880446556
the,0.72,0.9585,24.39555898308754,0.9828955589830876,262.8955589830876
university,1.82,1.917,19.121287856251,1.936121287856251,116.12128785625097
after,1.02,1.11825,25.132555048912764,1.1433825550489127,123.3825550489127
satisfaction,1.9,1.75725,20.40302217938006,1.77765302217938,-122.34697782061987
uplifted,2.42,2.556,21.279645152390003,2.57727964515239,157.27964515239012
him,2.68,2.71575,20.12624708004296,2.735876247080043,55.87624708004269
like,2.95,3.03525,20.06917796097696,3.055319177960977,105.31917796097679
long,3.4,3.99375,21.042898995801806,4.014792898995802,614.7928989958023
slow,4.07,4.63275,20.59149695560336,4.653341496955603,583.3414969556028
waves,4.79,4.7925,20.512228133156896,4.813012228133157,23.012228133157286
feet,0.9,0.9585,27.620075969025493,0.9861200759690255,86.12007596902549
are,1.25,1.278,24.290736997500062,1.3022907369975,52.29073699750009
as,1.47,1.5975,19.580575870350003,1.61708057587035,147.08057587034995
the,1.58,1.75725,18.96520797163248,1.7762152079716325,196.2152079716324
feet,1.86,1.917,20.174643956124783,1.9371746439561248,77.17464395612473
of,1.96,2.07675,19.91852093487978,2.09666852093488,136.66852093487992
and,2.8,3.03525,20.011771004647017,3.055261771004647,255.2617710046472
the,3.83,3.99375,18.95831013098359,4.012708310130984,182.70831013098388
everlasting,4.57,4.63275,19.258321961387992,4.652008321961388,82.00832196138741
arms,5.19,5.27175,19.044962944462895,5.290794962944463,100.79496294446244
the,0.27,0.47925,23.606042843312025,0.502856042843312,232.85604284331197
pride,0.67,0.79875,28.20581290870905,0.826955812908709,156.95581290870896
of,0.74,0.9585,24.314007023349404,0.9828140070233494,242.81400702334943
that,0.95,1.11825,24.289211025461555,1.1425392110254615,192.53921102546155
dim,1.22,1.43775,23.082492873072624,1.4608324928730727,240.83249287307274
image,1.69,1.75725,20.349545869976282,1.7775995458699763,87.59954586997631
brought,2.02,2.07675,19.229811150580645,2.0959798111505807,75.97981115058073
back,2.33,2.39625,19.235718064010143,2.4154857180640104,85.48571806401029
to,2.46,2.556,19.354874966666102,2.575354874966666,115.35487496666619
his,2.65,2.71575,19.32562398724258,2.7350756239872425,85.07562398724255
mind,3.08,3.03525,19.328194204717875,3.054578194204718,-25.421805795282193
